CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,TechSupport,SupportCalls,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02900,Female,29,0,Yes,No,51,Yes,Fiber optic,No,Yes,1,Two year,Yes,Bank transfer,70.98,3817.98,No
CUST02901,Male,47,0,Yes,Yes,9,Yes,Fiber optic,Yes,Yes,3,Month-to-month,Yes,Electronic check,67.98,667.99,No
CUST02902,Male,64,1,No,Yes,72,Yes,DSL,Yes,No,2,Month-to-month,Yes,Credit card,64.4,5034.58,No
CUST02903,Male,68,1,No,Yes,10,Yes,DSL,Yes,Yes,3,Month-to-month,Yes,Mailed check,67.79,685.04,No
CUST02904,Male,53,0,No,No,11,Yes,DSL,Yes,Yes,2,Month-to-month,Yes,Electronic check,51.56,519.26,No
CUST02905,Female,55,0,Yes,No,2,Yes,DSL,No,No,2,Month-to-month,Yes,Mailed check,77.15,149.33,Yes
CUST02906,Male,68,1,No,No,9,Yes,DSL,No,Yes,0,One year,No,Mailed check,61.13,548.07,No
CUST02907,Male,54,0,No,No,12,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,67.53,872.37,Yes
CUST02908,Male,73,1,No,No,25,Yes,DSL,No,No,0,One year,Yes,Mailed check,66.34,1553.77,No
CUST02909,Male,25,0,Yes,Yes,38,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,68.87,2427.46,No
CUST02910,Female,38,0,Yes,No,16,Yes,DSL,No,Yes,2,Month-to-month,No,Mailed check,56.83,959.49,No
CUST02911,Female,24,0,No,No,38,Yes,Fiber optic,No,Yes,0,Month-to-month,Yes,Mailed check,70.76,2433.82,No
CUST02912,Female,23,0,Yes,No,72,Yes,DSL,No,No,1,Month-to-month,Yes,Electronic check,61.64,4002.55,No
CUST02913,Female,45,0,Yes,Yes,21,Yes,DSL,Yes,No,2,Month-to-month,No,Electronic check,54.57,1081.81,Yes
CUST02914,Male,31,0,No,No,17,Yes,Fiber optic,No,Yes,3,Month-to-month,Yes,Credit card,79.62,1233.31,Yes
CUST02915,Male,41,0,Yes,No,11,Yes,No,No internet service,No internet service,1,One year,Yes,Electronic check,50.52,555.51,No
CUST02916,Female,43,0,No,Yes,25,Yes,Fiber optic,No,No,2,Two year,No,Mailed check,104.84,2647.52,No
CUST02917,Female,54,0,No,No,65,Yes,Fiber optic,No,Yes,0,Two year,Yes,Bank transfer,68.36,4386.08,No
CUST02918,Female,72,1,No,Yes,25,Yes,DSL,No,Yes,3,Month-to-month,Yes,Credit card,50.42,,No
CUST02919,Male,67,1,Yes,Yes,39,No,DSL,Yes,No,5,Month-to-month,Yes,Bank transfer,61.26,2283.34,No
CUST02920,Female,39,0,No,Yes,26,No,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,78.43,2194.92,Yes
CUST02921,Female,36,0,No,No,24,Yes,Fiber optic,No,Yes,1,Month-to-month,Yes,Bank transfer,71.05,1693.42,No
CUST02922,Male,62,1,No,Yes,72,Yes,DSL,No,Yes,3,Month-to-month,No,Mailed check,58.87,4446.06,No
CUST02923,Male,25,0,Yes,No,33,Yes,Fiber optic,Yes,Yes,7,Month-to-month,Yes,Bank transfer,71.77,2463.47,No
CUST02924,Female,49,0,Yes,No,47,No,DSL,Yes,No,1,One year,Yes,Mailed check,56.15,2406.69,No
CUST02925,Male,42,0,No,No,36,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Electronic check,38.73,1508.03,No
CUST02926,Female,28,0,Yes,No,25,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Mailed check,86.98,2130.84,Yes
CUST02927,Female,53,0,No,Yes,3,Yes,Fiber optic,Yes,No,1,One year,Yes,Electronic check,78.99,248.37,No
CUST02928,Male,36,0,Yes,No,16,Yes,DSL,No,No,0,Two year,Yes,Bank transfer,61.15,981.9,No
CUST02929,Male,28,0,Yes,No,64,Yes,DSL,No,Yes,4,Month-to-month,No,Electronic check,56.47,3261.75,No
CUST02930,Female,55,0,No,No,5,No,DSL,No,Yes,0,Month-to-month,Yes,Credit card,40.91,222.54,No
CUST02931,Male,28,0,No,Yes,14,Yes,DSL,No,Yes,1,Month-to-month,Yes,Mailed check,53.52,692.86,No
CUST02932,Female,57,0,No,No,15,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Electronic check,38.1,603.54,No
CUST02933,Male,27,0,Yes,No,49,No,Fiber optic,,No,4,Month-to-month,No,Bank transfer,84.18,4492.84,No
CUST02934,Male,43,0,No,No,66,Yes,No,No internet service,No internet service,1,One year,No,Credit card,32.39,,No
CUST02935,Female,64,1,No,No,8,Yes,DSL,No,No,1,One year,Yes,Electronic check,55.04,443.29,Yes
CUST02936,Female,31,0,Yes,No,22,Yes,No,No internet service,No internet service,2,One year,Yes,Bank transfer,36.22,761.81,No
CUST02937,Female,62,1,Yes,No,48,Yes,DSL,No,Yes,1,Month-to-month,Yes,Bank transfer,48.62,2390.47,No
CUST02938,Female,59,0,Yes,Yes,15,Yes,No,No internet service,No internet service,1,Two year,Yes,Bank transfer,24.23,349.49,No
CUST02939,Female,70,1,No,No,38,Yes,No,No internet service,No internet service,5,Month-to-month,Yes,Mailed check,21.43,769.13,No
CUST02940,Female,27,0,Yes,Yes,22,Yes,Fiber optic,Yes,Yes,4,Month-to-month,Yes,Bank transfer,78.08,1734.16,No
CUST02941,Female,59,0,No,Yes,72,Yes,DSL,No,Yes,2,Month-to-month,Yes,Mailed check,40.07,,No
CUST02942,Male,72,1,Yes,Yes,16,Yes,DSL,No,No,1,Month-to-month,Yes,Mailed check,72.17,1179.49,No
CUST02943,Male,62,1,No,Yes,43,Yes,DSL,No,No,1,Two year,Yes,Electronic check,56.42,2480.71,No
CUST02944,Female,28,0,No,No,18,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Mailed check,71.82,1277.96,Yes
CUST02945,Female,65,1,No,No,29,Yes,Fiber optic,Yes,No,3,Month-to-month,No,Bank transfer,97.59,2989.71,Yes
CUST02946,Female,24,0,Yes,No,9,Yes,Fiber optic,Yes,,2,One year,No,Electronic check,73.77,683.53,No
CUST02947,Female,52,0,Yes,No,38,Yes,DSL,No,Yes,2,Month-to-month,Yes,Electronic check,52.45,2162.22,Yes
CUST02948,Female,46,0,No,No,54,Yes,DSL,No,No,1,One year,Yes,Electronic check,53.41,2757.82,No
CUST02949,Female,48,0,Yes,No,7,Yes,DSL,No,No,3,Two year,No,Electronic check,70.34,526.69,No
CUST02950,Male,48,0,No,No,14,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Mailed check,83.29,1095.95,Yes
CUST02951,Male,19,0,Yes,No,51,Yes,DSL,Yes,No,2,Month-to-month,No,Credit card,44.87,2063.04,No
CUST02952,Male,47,0,Yes,No,20,Yes,DSL,No,No,1,Month-to-month,No,Electronic check,58.73,1087.56,No
CUST02953,Female,72,1,Yes,No,23,Yes,No,No internet service,No internet service,1,Two year,Yes,Bank transfer,37.99,934.67,No
CUST02954,Female,43,0,No,No,10,Yes,No,No internet service,No internet service,2,Two year,Yes,Bank transfer,26.68,278.84,No
CUST02955,Male,34,0,No,No,55,Yes,No,No internet service,No internet service,4,One year,Yes,Mailed check,21.36,1099.5,No
CUST02956,Male,75,1,Yes,No,9,Yes,DSL,Yes,No,2,One year,Yes,Electronic check,58.88,580.08,No
CUST02957,Male,23,0,Yes,No,23,Yes,Fiber optic,No,No,3,Month-to-month,No,Electronic check,100.67,2345.64,Yes
CUST02958,Male,46,0,Yes,Yes,16,Yes,DSL,No,No,2,One year,Yes,Electronic check,72.26,1131.39,No
CUST02959,Male,47,0,No,No,44,Yes,Fiber optic,No,No,0,One year,Yes,Electronic check,95.27,4080.09,No
CUST02960,Male,45,0,No,No,72,Yes,No,No internet service,No internet service,2,Month-to-month,No,Mailed check,41.28,3069.06,No
CUST02961,Female,71,1,Yes,No,6,Yes,DSL,No,No,1,One year,Yes,Mailed check,59.63,392.93,No
CUST02962,Female,42,0,No,Yes,15,Yes,DSL,No,No,2,One year,Yes,Mailed check,56.62,907.09,No
CUST02963,Male,74,1,No,No,19,Yes,DSL,No,Yes,5,Two year,Yes,Credit card,53.18,915.01,No
CUST02964,Male,21,0,No,Yes,8,Yes,DSL,No,No,2,One year,Yes,Electronic check,67.48,576.95,No
CUST02965,Female,60,1,No,No,25,Yes,DSL,No,Yes,5,One year,Yes,Credit card,41.13,1110.07,No
CUST02966,Female,52,0,No,No,46,Yes,Fiber optic,Yes,No,3,Two year,Yes,Electronic check,83.34,3507.76,No
CUST02967,Female,31,0,No,No,31,Yes,Fiber optic,Yes,No,0,Month-to-month,Yes,Mailed check,96.19,3228.74,No
CUST02968,Female,31,0,Yes,No,39,Yes,No,No internet service,No internet service,3,Month-to-month,Yes,Bank transfer,38.74,1632.4,No
CUST02969,Male,59,0,Yes,Yes,14,Yes,DSL,Yes,No,0,Two year,No,Bank transfer,68.93,1028.55,No
CUST02970,Female,54,0,Yes,No,39,Yes,Fiber optic,No,Yes,1,One year,Yes,Bank transfer,55.11,2139.88,No
CUST02971,Female,53,0,Yes,Yes,30,Yes,Fiber optic,Yes,No,3,Two year,No,Bank transfer,87.15,2488.8,No
CUST02972,Female,20,0,Yes,No,10,Yes,DSL,No,No,1,Month-to-month,Yes,Electronic check,61.91,578.06,No
CUST02973,Female,52,0,No,No,26,No,No,No internet service,No internet service,1,Month-to-month,No,Mailed check,20.0,486.09,No
CUST02974,Male,74,1,No,Yes,16,No,No,No internet service,No internet service,5,Month-to-month,No,Mailed check,28.22,494.47,Yes
CUST02975,Male,19,0,Yes,No,72,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Credit card,94.88,6994.42,No
CUST02976,Female,45,0,Yes,No,48,Yes,Fiber optic,Yes,No,1,One year,Yes,Credit card,82.77,4022.32,No
CUST02977,Male,46,0,No,Yes,29,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Electronic check,89.05,2354.39,No
CUST02978,Male,70,1,No,No,61,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Bank transfer,71.6,4255.34,No
CUST02979,Male,34,0,Yes,Yes,40,Yes,Fiber optic,No,Yes,4,One year,Yes,Electronic check,77.83,3180.31,No
CUST02980,Female,45,0,No,Yes,10,Yes,DSL,No,No,1,One year,No,Bank transfer,45.47,491.01,No
CUST02981,Male,59,0,Yes,No,72,Yes,DSL,No,No,0,Month-to-month,Yes,Electronic check,54.54,3985.12,No
CUST02982,Male,21,0,Yes,No,8,Yes,Fiber optic,Yes,No,5,Month-to-month,Yes,Bank transfer,78.99,635.4,No
CUST02983,Female,64,1,No,No,67,Yes,Fiber optic,No,No,3,One year,Yes,Electronic check,83.17,5265.36,No
CUST02984,Female,65,1,No,No,30,No,DSL,No,Yes,1,Month-to-month,No,Bank transfer,34.82,958.38,Yes
CUST02985,Male,59,0,Yes,No,25,Yes,DSL,No,No,1,One year,Yes,Mailed check,66.86,1664.81,No
CUST02986,Female,55,0,No,No,14,Yes,Fiber optic,Yes,No,0,One year,Yes,Bank transfer,94.97,1323.49,No
CUST02987,Female,61,1,No,Yes,32,No,Fiber optic,No,No,2,One year,No,Electronic check,80.87,2737.76,Yes
CUST02988,Male,63,1,Yes,Yes,38,Yes,DSL,Yes,No,3,Month-to-month,Yes,Credit card,63.82,2208.66,No
CUST02989,Male,70,1,No,No,36,Yes,Fiber optic,No,No,2,One year,Yes,Bank transfer,86.2,3391.47,No
CUST02990,Female,42,0,Yes,No,30,Yes,DSL,No,No,3,Month-to-month,Yes,Mailed check,70.62,1987.14,No
CUST02991,Male,44,0,Yes,No,23,Yes,No,No internet service,No internet service,1,Two year,Yes,Mailed check,23.41,575.11,No
CUST02992,Male,55,0,Yes,Yes,42,Yes,Fiber optic,No,No,2,Month-to-month,Yes,Electronic check,67.52,2789.7,No
CUST02993,Female,29,0,Yes,No,19,Yes,DSL,No,No,1,Month-to-month,No,Bank transfer,50.82,1051.96,No
CUST02994,Male,67,1,Yes,Yes,25,No,DSL,Yes,No,2,One year,Yes,Electronic check,48.15,1257.09,No
CUST02995,Male,62,1,No,No,35,Yes,DSL,Yes,No,2,Month-to-month,No,Bank transfer,62.22,2136.07,Yes
CUST02996,Male,54,0,Yes,No,26,No,Fiber optic,No,Yes,4,Month-to-month,Yes,Bank transfer,73.28,2092.24,No
CUST02997,Male,35,0,No,Yes,8,Yes,Fiber optic,No,No,5,Month-to-month,Yes,Electronic check,83.39,645.11,No
CUST02998,Male,38,0,Yes,No,30,Yes,DSL,No,No,0,Two year,Yes,Electronic check,54.54,1485.63,No
CUST02999,Male,43,0,No,No,30,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Credit card,84.11,2290.09,No
CUST03000,Female,56,0,No,No,29,Yes,DSL,Yes,No,3,Month-to-month,Yes,Bank transfer,68.53,1939.08,No
CUST03001,Female,63,1,Yes,No,23,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Bank transfer,31.39,777.87,Yes
CUST03002,Female,56,0,No,Yes,20,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Bank transfer,28.66,526.26,No
CUST03003,Male,71,1,No,Yes,27,Yes,DSL,Yes,Yes,2,Month-to-month,No,Electronic check,59.07,1618.35,No
CUST03004,Male,73,1,No,Yes,14,Yes,No,No internet service,No internet service,0,Month-to-month,Yes,Credit card,48.69,680.28,No
CUST03005,Male,58,0,Yes,Yes,64,Yes,No,No internet service,No internet service,4,Month-to-month,Yes,Mailed check,34.97,2308.74,No
CUST03006,Female,39,0,No,No,35,Yes,DSL,No,No,0,One year,No,Electronic check,54.47,2041.39,No
CUST03007,Female,52,0,No,No,33,Yes,Fiber optic,Yes,No,3,Month-to-month,No,Bank transfer,78.49,2676.98,Yes
CUST03008,Female,42,0,Yes,No,53,Yes,Fiber optic,Yes,Yes,4,Two year,Yes,Credit card,88.03,4303.2,No
CUST03009,Female,54,0,No,No,13,Yes,Fiber optic,Yes,No,3,Month-to-month,Yes,Bank transfer,90.95,1150.91,No
CUST03010,Female,65,1,Yes,No,18,Yes,Fiber optic,No,No,4,Month-to-month,Yes,Bank transfer,88.41,1613.29,No
CUST03011,Male,39,0,Yes,Yes,17,Yes,No,No internet service,No internet service,1,Month-to-month,No,Electronic check,37.03,631.55,No
CUST03012,Male,47,0,No,Yes,34,Yes,No,No internet service,No internet service,2,One year,Yes,Electronic check,29.76,1076.07,No
CUST03013,Female,20,0,No,No,12,Yes,Fiber optic,Yes,Yes,5,Month-to-month,No,Credit card,81.54,952.99,No
CUST03014,Female,60,1,Yes,No,44,Yes,DSL,No,No,2,Month-to-month,Yes,Credit card,69.68,2930.79,No
CUST03015,Male,46,0,Yes,Yes,33,Yes,DSL,Yes,Yes,1,Month-to-month,Yes,Credit card,52.47,1893.46,No
CUST03016,Male,44,0,Yes,No,16,Yes,DSL,Yes,Yes,4,Month-to-month,No,Credit card,47.66,756.08,No
CUST03017,Female,48,0,No,Yes,9,Yes,DSL,Yes,Yes,3,Month-to-month,No,Mailed check,49.44,458.99,No
CUST03018,Female,30,0,Yes,No,32,Yes,DSL,No,Yes,4,Month-to-month,Yes,Bank transfer,50.59,1513.53,No
CUST03019,Female,52,0,Yes,No,6,Yes,DSL,No,No,1,One year,Yes,Mailed check,69.11,417.53,Yes
CUST03020,Female,61,1,Yes,Yes,15,Yes,DSL,Yes,No,1,Month-to-month,Yes,Electronic check,68.42,1078.85,No
CUST03021,Female,38,0,No,No,24,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Mailed check,87.17,2196.63,Yes
CUST03022,Female,25,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,3,Two year,Yes,Credit card,78.05,1944.62,No
CUST03023,Male,40,0,No,No,16,Yes,DSL,No,No,0,One year,Yes,Credit card,61.49,1065.11,Yes
CUST03024,Male,29,0,Yes,No,42,Yes,No,No internet service,No internet service,2,Two year,No,Mailed check,20.0,891.77,No
CUST03025,Female,39,0,Yes,No,14,Yes,DSL,Yes,No,2,Month-to-month,No,Electronic check,55.74,731.53,No
CUST03026,Male,54,0,Yes,Yes,16,Yes,DSL,No,No,1,Month-to-month,Yes,Credit card,59.56,911.85,No
CUST03027,Male,24,0,Yes,Yes,28,No,Fiber optic,No,No,3,Month-to-month,No,Credit card,77.83,2302.19,No
CUST03028,Female,61,1,Yes,No,28,Yes,Fiber optic,No,No,1,Two year,Yes,Mailed check,69.8,1795.44,No
CUST03029,Male,31,0,Yes,No,10,Yes,DSL,Yes,No,1,Two year,Yes,Mailed check,70.3,651.58,No
CUST03030,Male,69,1,Yes,Yes,27,Yes,No,No internet service,No internet service,1,One year,Yes,Electronic check,24.74,660.47,No
CUST03031,Male,60,1,Yes,No,18,Yes,DSL,No,No,1,Month-to-month,Yes,Electronic check,65.61,1218.45,No
CUST03032,Male,33,0,Yes,No,17,No,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,74.4,1293.21,No
CUST03033,Female,50,0,Yes,Yes,32,Yes,No,No internet service,No internet service,2,Two year,Yes,Mailed check,36.34,1083.39,No
CUST03034,Female,24,0,Yes,Yes,12,Yes,Fiber optic,No,Yes,3,One year,No,Electronic check,62.66,780.22,No
CUST03035,Female,23,0,Yes,No,22,Yes,DSL,Yes,Yes,1,One year,No,Mailed check,46.33,1029.39,No
CUST03036,Female,73,1,No,Yes,25,Yes,DSL,No,No,1,One year,Yes,Electronic check,71.37,1916.46,No
CUST03037,Female,64,1,No,No,32,Yes,No,No internet service,No internet service,1,Month-to-month,No,Credit card,28.58,877.97,No
CUST03038,Male,26,0,No,No,16,Yes,Fiber optic,No,No,1,One year,No,Electronic check,73.58,1099.95,Yes
CUST03039,Male,34,0,Yes,Yes,37,Yes,DSL,No,No,4,Month-to-month,Yes,Mailed check,62.53,2251.95,No
CUST03040,Male,29,0,No,No,43,Yes,Fiber optic,No,Yes,3,Two year,Yes,Electronic check,74.46,3351.89,No
CUST03041,Male,40,0,No,Yes,43,Yes,Fiber optic,No,Yes,0,Month-to-month,Yes,Mailed check,70.46,2918.58,No
CUST03042,Female,34,0,Yes,No,10,Yes,Fiber optic,No,No,2,One year,Yes,Electronic check,91.26,960.43,No
CUST03043,Male,37,0,Yes,Yes,42,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,80.1,3224.59,No
CUST03044,Male,48,0,No,No,43,Yes,No,No internet service,No internet service,2,Month-to-month,Yes,Bank transfer,26.45,1139.38,No
CUST03045,Male,28,0,No,No,72,Yes,DSL,No,No,4,One year,No,Mailed check,66.21,4551.0,No
CUST03046,Male,69,1,No,No,11,Yes,No,No internet service,No internet service,2,One year,Yes,Electronic check,27.92,288.33,No
CUST03047,Female,60,1,No,Yes,59,No,DSL,No,No,0,Two year,Yes,Credit card,46.46,2600.7,No
CUST03048,Male,62,1,No,No,6,No,Fiber optic,Yes,No,0,One year,Yes,Bank transfer,100.1,,No
CUST03049,Male,27,0,No,No,44,Yes,Fiber optic,No,Yes,6,Month-to-month,No,Bank transfer,82.23,3956.72,No
CUST03050,Male,59,0,Yes,No,50,Yes,Fiber optic,Yes,No,1,Month-to-month,Yes,Credit card,98.81,5033.83,No
CUST03051,Male,66,1,Yes,No,43,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Bank transfer,84.85,3405.61,Yes
CUST03052,Female,28,0,No,No,8,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Mailed check,79.82,588.48,Yes
CUST03053,Male,61,1,Yes,No,57,Yes,Fiber optic,No,No,1,Month-to-month,No,Credit card,75.34,4150.78,No
CUST03054,Male,38,0,Yes,No,72,Yes,Fiber optic,No,No,3,Month-to-month,Yes,Bank transfer,83.49,6496.98,No
CUST03055,Male,63,1,Yes,No,12,Yes,Fiber optic,No,No,1,Two year,Yes,Electronic check,69.36,776.1,No
CUST03056,Male,45,0,Yes,No,21,Yes,Fiber optic,No,Yes,1,Month-to-month,Yes,Electronic check,57.93,1196.76,No
CUST03057,Male,64,1,Yes,No,15,No,Fiber optic,No,No,4,One year,Yes,Electronic check,73.2,1092.03,No
CUST03058,Female,26,0,No,No,38,Yes,DSL,No,No,0,One year,No,Mailed check,58.6,2397.13,No
CUST03059,Male,40,0,Yes,Yes,19,No,Fiber optic,No,No,3,Month-to-month,Yes,Electronic check,74.59,1529.29,Yes
CUST03060,Male,33,0,No,No,40,Yes,Fiber optic,Yes,Yes,3,One year,Yes,Mailed check,79.68,3004.63,No
CUST03061,Male,32,0,Yes,No,23,Yes,DSL,Yes,No,1,Two year,Yes,Mailed check,55.63,1190.86,No
CUST03062,Male,35,0,No,No,28,Yes,No,No internet service,No internet service,2,One year,No,Mailed check,37.41,975.27,No
CUST03063,Male,40,0,No,No,26,Yes,Fiber optic,No,No,3,Month-to-month,No,Mailed check,85.27,2216.33,No
CUST03064,Female,25,0,No,No,6,Yes,DSL,No,No,1,Month-to-month,Yes,Mailed check,58.58,354.55,No
CUST03065,Male,59,0,Yes,Yes,27,Yes,Fiber optic,No,No,3,Two year,Yes,Credit card,75.45,1961.22,No
CUST03066,Female,49,0,Yes,No,8,Yes,DSL,No,No,4,Month-to-month,Yes,Mailed check,78.28,667.34,Yes
CUST03067,Female,66,1,No,No,9,Yes,Fiber optic,No,No,1,One year,No,Credit card,98.07,884.12,No
CUST03068,Male,58,0,No,Yes,57,No,DSL,No,Yes,3,Month-to-month,Yes,Credit card,40.56,2431.96,No
CUST03069,Female,26,0,Yes,Yes,38,Yes,DSL,No,Yes,0,One year,No,Mailed check,60.16,2061.28,No
CUST03070,Male,22,0,No,No,36,Yes,Fiber optic,Yes,No,3,Month-to-month,No,Electronic check,89.55,3134.67,No
CUST03071,Female,42,0,No,No,28,No,No,No internet service,No internet service,1,Month-to-month,No,Credit card,32.84,968.17,No
CUST03072,Male,45,0,Yes,No,72,Yes,Fiber optic,No,No,3,Two year,Yes,Electronic check,79.93,5570.27,Yes
CUST03073,Male,31,0,No,No,27,Yes,Fiber optic,No,Yes,4,Month-to-month,Yes,Electronic check,85.96,2094.19,No
CUST03074,Male,63,1,Yes,No,24,Yes,DSL,No,No,4,Month-to-month,Yes,Credit card,49.27,1121.54,No
CUST03075,Female,51,0,Yes,Yes,24,Yes,Fiber optic,No,No,0,Month-to-month,Yes,Bank transfer,68.76,1683.26,Yes
CUST03076,Female,61,1,No,No,51,No,Fiber optic,No,Yes,7,Month-to-month,Yes,Electronic check,64.83,3319.99,Yes
CUST03077,Male,24,0,No,No,26,Yes,Fiber optic,Yes,No,3,Month-to-month,No,Electronic check,80.09,1891.61,Yes
CUST03078,Female,65,1,No,No,32,Yes,DSL,No,Yes,1,One year,Yes,Bank transfer,55.89,1887.91,No
CUST03079,Female,29,0,No,No,54,Yes,No,No internet service,No internet service,2,Month-to-month,No,Electronic check,20.0,987.32,No
CUST03080,Female,43,0,No,Yes,36,Yes,DSL,Yes,Yes,1,Month-to-month,No,Bank transfer,52.38,1701.92,Yes
CUST03081,Male,43,0,Yes,No,46,Yes,No,No internet service,No internet service,1,One year,Yes,Mailed check,27.82,1374.74,No
CUST03082,Female,65,1,Yes,No,15,No,DSL,No,No,1,Month-to-month,Yes,Credit card,65.12,1062.82,No
CUST03083,Male,34,0,Yes,No,11,Yes,Fiber optic,No,Yes,2,Month-to-month,No,Bank transfer,62.53,745.65,No
CUST03084,Male,31,0,No,Yes,65,Yes,DSL,Yes,No,0,One year,Yes,Credit card,72.8,4435.36,No
CUST03085,Male,37,0,No,Yes,45,No,DSL,No,No,3,Two year,Yes,Credit card,62.37,3012.98,No
CUST03086,Female,38,0,No,No,39,Yes,Fiber optic,No,Yes,0,Month-to-month,Yes,Mailed check,74.25,2647.2,No
CUST03087,Female,28,0,Yes,No,33,Yes,Fiber optic,Yes,No,2,Month-to-month,Yes,Mailed check,89.09,2677.42,No
CUST03088,Female,28,0,Yes,No,26,Yes,Fiber optic,No,No,1,Two year,Yes,Credit card,91.5,2576.16,No
CUST03089,Female,31,0,No,No,16,Yes,Fiber optic,No,Yes,4,Two year,No,Electronic check,74.54,1238.79,No
CUST03090,Male,45,0,No,Yes,15,Yes,DSL,Yes,No,3,Two year,Yes,Mailed check,68.3,1000.95,No
CUST03091,Male,37,0,Yes,No,11,Yes,DSL,No,No,1,Month-to-month,Yes,Bank transfer,57.22,650.21,No
CUST03092,Female,40,0,No,No,8,Yes,Fiber optic,Yes,No,3,Two year,Yes,Mailed check,92.43,776.11,No
CUST03093,Female,59,0,No,Yes,13,Yes,Fiber optic,Yes,No,1,Two year,Yes,Electronic check,81.56,1136.53,No
CUST03094,Male,31,0,No,No,20,Yes,DSL,No,Yes,5,Month-to-month,No,Electronic check,48.8,965.81,No
CUST03095,Male,70,1,Yes,Yes,64,Yes,Fiber optic,Yes,Yes,1,One year,Yes,Mailed check,81.6,5517.62,No
CUST03096,Female,61,1,No,No,8,Yes,Fiber optic,No,No,1,Month-to-month,Yes,Credit card,74.94,624.25,No
CUST03097,Male,28,0,Yes,No,28,Yes,DSL,Yes,No,3,Month-to-month,Yes,Bank transfer,71.97,1898.34,No
CUST03098,Female,36,0,Yes,Yes,68,Yes,DSL,,No,0,One year,Yes,Electronic check,59.07,4377.54,No
CUST03099,Female,28,0,No,No,51,Yes,DSL,No,No,2,Month-to-month,Yes,Electronic check,65.03,3189.03,No
CUST03100,Male,33,0,Yes,No,27,Yes,Fiber optic,No,No,3,Two year,No,Bank transfer,85.25,2375.58,Yes
CUST03101,Male,39,0,Yes,Yes,16,Yes,No,No internet service,No internet service,0,Two year,No,Electronic check,37.52,598.63,Yes
CUST03102,Female,25,0,Yes,No,5,Yes,No,No internet service,No internet service,0,Two year,Yes,Electronic check,29.31,146.41,No
CUST03103,Male,18,0,Yes,No,29,Yes,No,No internet service,No internet service,1,Month-to-month,Yes,Electronic check,36.31,1148.41,No
CUST03104,Male,43,0,No,No,41,Yes,Fiber optic,Yes,Yes,1,One year,Yes,Bank transfer,71.71,2779.46,No
CUST03105,Male,58,0,Yes,Yes,16,Yes,Fiber optic,No,No,0,Two year,Yes,Credit card,106.59,1734.19,No
CUST03106,Female,35,0,No,No,54,Yes,DSL,No,No,0,Month-to-month,Yes,Mailed check,55.03,3189.6,No
CUST03107,Female,67,1,No,Yes,24,Yes,Fiber optic,No,No,1,One year,No,Electronic check,91.97,2099.98,No
CUST03108,Male,39,0,Yes,Yes,32,Yes,Fiber optic,Yes,Yes,1,Month-to-month,Yes,Electronic check,67.23,2176.27,No
CUST03109,Female,70,1,No,Yes,27,Yes,DSL,No,No,2,One year,No,Electronic check,52.2,1474.31,No
CUST03110,Male,31,0,Yes,Yes,53,Yes,No,No internet service,No internet service,1,One year,Yes,Electronic check,37.99,2092.43,No
CUST03111,Male,49,0,Yes,No,54,Yes,DSL,No,Yes,1,Two year,Yes,Bank transfer,25.12,1380.17,No
CUST03112,Male,62,1,Yes,No,37,Yes,Fiber optic,No,No,2,Month-to-month,No,Credit card,75.01,2675.13,No
CUST03113,Male,21,0,Yes,No,22,Yes,Fiber optic,Yes,Yes,1,One year,Yes,Electronic check,66.93,1527.21,No
CUST03114,Female,71,1,Yes,No,26,Yes,Fiber optic,No,Yes,1,Month-to-month,Yes,Mailed check,79.28,2189.17,Yes
CUST03115,Female,39,0,Yes,Yes,72,Yes,Fiber optic,No,No,1,One year,Yes,Bank transfer,82.38,6119.97,No
CUST03116,Male,46,0,No,No,71,Yes,Fiber optic,No,No,1,Two year,Yes,Mailed check,71.65,5303.71,No
CUST03117,Female,54,0,No,No,28,Yes,Fiber optic,Yes,No,1,One year,Yes,Electronic check,82.99,2473.68,No
